X,Y,U
1.676768,0.020202,-0.010650
1.696970,0.020202,-0.011717
1.717172,0.020202,-0.012738
1.737374,0.020202,-0.013706
1.757576,0.020202,-0.014620
1.777778,0.020202,-0.015475
1.797980,0.020202,-0.016267
1.818182,0.020202,-0.016994
1.838384,0.020202,-0.017653
1.858586,0.020202,-0.018240
1.878788,0.020202,-0.018754
1.898990,0.020202,-0.019193
1.919192,0.020202,-0.019554
1.939394,0.020202,-0.019836
1.959596,0.020202,-0.020038
1.979798,0.020202,-0.020160
2.000000,0.020202,-0.020201
0.000000,0.040404,-0.040393
0.020202,0.040404,-0.040312
0.040404,0.040404,-0.040069
0.060606,0.040404,-0.039664
0.080808,0.040404,-0.039099
0.101010,0.040404,-0.038377
0.121212,0.040404,-0.037501
0.141414,0.040404,-0.036473
0.161616,0.040404,-0.035299
0.181818,0.040404,-0.033982
0.202020,0.040404,-0.032528
0.222222,0.040404,-0.030944
0.242424,0.040404,-0.029234
0.262626,0.040404,-0.027407
0.282828,0.040404,-0.025470
0.303030,0.040404,-0.023430
0.323232,0.040404,-0.021295
0.343434,0.040404,-0.019075
0.363636,0.040404,-0.016778
0.383838,0.040404,-0.014413
0.404040,0.040404,-0.011991
0.424242,0.040404,-0.009520
0.444444,0.040404,-0.007010
0.464646,0.040404,-0.004473
0.484848,0.040404,-0.001917
0.505051,0.040404,0.000646
0.525253,0.040404,0.003207
0.545455,0.040404,0.005755
0.565657,0.040404,0.008280
0.585859,0.040404,0.010772
0.606061,0.040404,0.013220
0.626263,0.040404,0.015615
0.646465,0.040404,0.017947
0.666667,0.040404,0.020207
0.686869,0.040404,0.022385
0.707071,0.040404,0.024474
0.727273,0.040404,0.026464
0.747475,0.040404,0.028347
0.767677,0.040404,0.030116
0.787879,0.040404,0.031764
0.808081,0.040404,0.033284
0.828283,0.040404,0.034670
0.848485,0.040404,0.035917
0.868687,0.040404,0.037019
0.888889,0.040404,0.037972
0.909091,0.040404,0.038772
0.929293,0.040404,0.039416
0.949495,0.040404,0.039901
0.969697,0.040404,0.040225
0.989899,0.040404,0.040388
1.010101,0.040404,0.040388
1.030303,0.040404,0.040225
1.050505,0.040404,0.039901
1.070707,0.040404,0.039416
1.090909,0.040404,0.038772
1.111111,0.040404,0.037972
1.131313,0.040404,0.037019
1.151515,0.040404,0.035917
1.171717,0.040404,0.034670
1.191919,0.040404,0.033284
1.212121,0.040404,0.031764
1.232323,0.040404,0.030116
1.252525,0.040404,0.028347
1.272727,0.040404,0.026464
1.292929,0.040404,0.024474
1.313131,0.040404,0.022385
1.333333,0.040404,0.020207
1.353535,0.040404,0.017947
1.373737,0.040404,0.015615
1.393939,0.040404,0.013220
1.414141,0.040404,0.010772
1.434343,0.040404,0.008280
1.454545,0.040404,0.005755
1.474747,0.040404,0.003207
1.494949,0.040404,0.000646
1.515152,0.040404,-0.001917
1.535354,0.040404,-0.004473
1.555556,0.040404,-0.007010
1.575758,0.040404,-0.009520
1.595960,0.040404,-0.011991
1.616162,0.040404,-0.014413
1.636364,0.040404,-0.016778
1.656566,0.040404,-0.019075
1.676768,0.040404,-0.021295
1.696970,0.040404,-0.023430
1.717172,0.040404,-0.025470
1.737374,0.040404,-0.027407
1.757576,0.040404,-0.029234
1.777778,0.040404,-0.030944
1.797980,0.040404,-0.032528
1.818182,0.040404,-0.033982
1.838384,0.040404,-0.035299
1.858586,0.040404,-0.036473
1.878788,0.040404,-0.037501
1.898990,0.040404,-0.038377
1.919192,0.040404,-0.039099
1.939394,0.040404,-0.039664
1.959596,0.040404,-0.040069
1.979798,0.040404,-0.040312
2.000000,0.040404,-0.040393
0.000000,0.060606,-0.060569
0.020202,0.060606,-0.060448
0.040404,0.060606,-0.060083
0.060606,0.060606,-0.059476
0.080808,0.060606,-0.058629
0.101010,0.060606,-0.057546
0.121212,0.060606,-0.056232
0.141414,0.060606,-0.054691
0.161616,0.060606,-0.052930
0.181818,0.060606,-0.050955
0.202020,0.060606,-0.048776
0.222222,0.060606,-0.046400
0.242424,0.060606,-0.043837
0.262626,0.060606,-0.041097
0.282828,0.060606,-0.038192
0.303030,0.060606,-0.035133
0.323232,0.060606,-0.031932
0.343434,0.060606,-0.028603
0.363636,0.060606,-0.025159
0.383838,0.060606,-0.021613
0.404040,0.060606,-0.017980
0.424242,0.060606,-0.014275
0.444444,0.060606,-0.010512
0.464646,0.060606,-0.006707
0.484848,0.060606,-0.002875
0.505051,0.060606,0.000969
0.525253,0.060606,0.004809
0.545455,0.060606,0.008630
0.565657,0.060606,0.012416
0.585859,0.060606,0.016152
0.606061,0.060606,0.019823
0.626263,0.060606,0.023414
0.646465,0.060606,0.026911
0.666667,0.060606,0.030300
0.686869,0.060606,0.033566
0.707071,0.060606,0.036698
0.727273,0.060606,0.039682
0.747475,0.060606,0.042506
0.767677,0.060606,0.045159
0.787879,0.060606,0.047630
0.808081,0.060606,0.049909
0.828283,0.060606,0.051988
0.848485,0.060606,0.053857
0.868687,0.060606,0.055509
0.888889,0.060606,0.056938
0.909091,0.060606,0.058138
0.929293,0.060606,0.059103
0.949495,0.060606,0.059831
0.969697,0.060606,0.060318
0.989899,0.060606,0.060561
1.010101,0.060606,0.060561
1.030303,0.060606,0.060318
1.050505,0.060606,0.059831
1.070707,0.060606,0.059103
1.090909,0.060606,0.058138
1.111111,0.060606,0.056938
1.131313,0.060606,0.055509
1.151515,0.060606,0.053857
1.171717,0.060606,0.051988
1.191919,0.060606,0.049909
1.212121,0.060606,0.047630
1.232323,0.060606,0.045159
1.252525,0.060606,0.042506
1.272727,0.060606,0.039682
1.292929,0.060606,0.036698
1.313131,0.060606,0.033566
1.333333,0.060606,0.030300
1.353535,0.060606,0.026911
1.373737,0.060606,0.023414
1.393939,0.060606,0.019823
1.414141,0.060606,0.016152
1.434343,0.060606,0.012416
1.454545,0.060606,0.008630
1.474747,0.060606,0.004809
1.494949,0.060606,0.000969
1.515152,0.060606,-0.002875
1.535354,0.060606,-0.006707
1.555556,0.060606,-0.010512
1.575758,0.060606,-0.014275
1.595960,0.060606,-0.017980
1.616162,0.060606,-0.021613
1.636364,0.060606,-0.025159
1.656566,0.060606,-0.028603
1.676768,0.060606,-0.031932
1.696970,0.060606,-0.035133
1.717172,0.060606,-0.038192
1.737374,0.060606,-0.041097
1.757576,0.060606,-0.043837
1.777778,0.060606,-0.046400
1.797980,0.060606,-0.048776
1.818182,0.060606,-0.050955
1.838384,0.060606,-0.052930
1.858586,0.060606,-0.054691
1.878788,0.060606,-0.056232
1.898990,0.060606,-0.057546
1.919192,0.060606,-0.058629
1.939394,0.060606,-0.059476
1.959596,0.060606,-0.060083
1.979798,0.060606,-0.060448
2.000000,0.060606,-0.060569
0.000000,0.080808,-0.080720
0.020202,0.080808,-0.080558
0.040404,0.080808,-0.080072
0.060606,0.080808,-0.079263
0.080808,0.080808,-0.078135
0.101010,0.080808,-0.076692
0.121212,0.080808,-0.074940
0.141414,0.080808,-0.072887
0.161616,0.080808,-0.070539
0.181818,0.080808,-0.067908
0.202020,0.080808,-0.065003
0.222222,0.080808,-0.061837
0.242424,0.080808,-0.058421
0.262626,0.080808,-0.054770
0.282828,0.080808,-0.050898
0.303030,0.080808,-0.046821
0.323232,0.080808,-0.042556
0.343434,0.080808,-0.038119
0.363636,0.080808,-0.033529
0.383838,0.080808,-0.028803
0.404040,0.080808,-0.023962
0.424242,0.080808,-0.019024
0.444444,0.080808,-0.014009
0.464646,0.080808,-0.008938
0.484848,0.080808,-0.003831
0.505051,0.080808,0.001292
0.525253,0.080808,0.006409
0.545455,0.080808,0.011501
0.565657,0.080808,0.016547
0.585859,0.080808,0.021526
0.606061,0.080808,0.026418
0.626263,0.080808,0.031204
0.646465,0.080808,0.035864
0.666667,0.080808,0.040380
0.686869,0.080808,0.044734
0.707071,0.080808,0.048907
0.727273,0.080808,0.052884
0.747475,0.080808,0.056648
0.767677,0.080808,0.060183
0.787879,0.080808,0.063476
0.808081,0.080808,0.066514
0.828283,0.080808,0.069284
0.848485,0.080808,0.071775
0.868687,0.080808,0.073977
0.888889,0.080808,0.075881
0.909091,0.080808,0.077480
0.929293,0.080808,0.078767
0.949495,0.080808,0.079736
0.969697,0.080808,0.080385
0.989899,0.080808,0.080710
1.010101,0.080808,0.080710
1.030303,0.080808,0.080385
1.050505,0.080808,0.079736
1.070707,0.080808,0.078767
1.090909,0.080808,0.077480
1.111111,0.080808,0.075881
1.131313,0.080808,0.073977
1.151515,0.080808,0.071775
1.171717,0.080808,0.069284
1.191919,0.080808,0.066514
1.212121,0.080808,0.063476
1.232323,0.080808,0.060183
1.252525,0.080808,0.056648
1.272727,0.080808,0.052884
1.292929,0.080808,0.048907
1.313131,0.080808,0.044734
1.333333,0.080808,0.040380
1.353535,0.080808,0.035864
1.373737,0.080808,0.031204
1.393939,0.080808,0.026418
1.414141,0.080808,0.021526
1.434343,0.080808,0.016547
1.454545,0.080808,0.011501
1.474747,0.080808,0.006409
1.494949,0.080808,0.001292
1.515152,0.080808,-0.003831
1.535354,0.080808,-0.008938
1.555556,0.080808,-0.014009
1.575758,0.080808,-0.019024
1.595960,0.080808,-0.023962
1.616162,0.080808,-0.028803
1.636364,0.080808,-0.033529
1.656566,0.080808,-0.038119
1.676768,0.080808,-0.042556
1.696970,0.080808,-0.046821
1.717172,0.080808,-0.050898
1.737374,0.080808,-0.054770
1.757576,0.080808,-0.058421
1.777778,0.080808,-0.061837
1.797980,0.080808,-0.065003
1.818182,0.080808,-0.067908
1.838384,0.080808,-0.070539
1.858586,0.080808,-0.072887
1.878788,0.080808,-0.074940
1.898990,0.080808,-0.076692
1.919192,0.080808,-0.078135
1.939394,0.080808,-0.079263
1.959596,0.080808,-0.080072
1.979798,0.080808,-0.080558
2.000000,0.080808,-0.080720
0.000000,0.101010,-0.100838
0.020202,0.101010,-0.100636
0.040404,0.101010,-0.100029
0.060606,0.101010,-0.099018
0.080808,0.101010,-0.097609
0.101010,0.101010,-0.095806
0.121212,0.101010,-0.093618
0.141414,0.101010,-0.091053
0.161616,0.101010,-0.088120
0.181818,0.101010,-0.084833
0.202020,0.101010,-0.081204
0.222222,0.101010,-0.077248
0.242424,0.101010,-0.072981
0.262626,0.101010,-0.068420
0.282828,0.101010,-0.063584
0.303030,0.101010,-0.058491
0.323232,0.101010,-0.053162
0.343434,0.101010,-0.047620
0.363636,0.101010,-0.041885
0.383838,0.101010,-0.035982
0.404040,0.101010,-0.029934
0.424242,0.101010,-0.023765
0.444444,0.101010,-0.017501
0.464646,0.101010,-0.011166
0.484848,0.101010,-0.004786
0.505051,0.101010,0.001614
0.525253,0.101010,0.008007
0.545455,0.101010,0.014368
0.565657,0.101010,0.020671
0.585859,0.101010,0.026891
0.606061,0.101010,0.033002
0.626263,0.101010,0.038981
0.646465,0.101010,0.044803
0.666667,0.101010,0.050445
0.686869,0.101010,0.055883
0.707071,0.101010,0.061097
0.727273,0.101010,0.066064
0.747475,0.101010,0.070766
0.767677,0.101010,0.075183
0.787879,0.101010,0.079297
0.808081,0.101010,0.083092
0.828283,0.101010,0.086552
0.848485,0.101010,0.089664
0.868687,0.101010,0.092415
0.888889,0.101010,0.094794
0.909091,0.101010,0.096791
0.929293,0.101010,0.098398
0.949495,0.101010,0.099610
0.969697,0.101010,0.100420
0.989899,0.101010,0.100826
1.010101,0.101010,0.100826
1.030303,0.101010,0.100420
1.050505,0.101010,0.099610
1.070707,0.101010,0.098398
1.090909,0.101010,0.096791
1.111111,0.101010,0.094794
1.131313,0.101010,0.092415
1.151515,0.101010,0.089664
1.171717,0.101010,0.086552
1.191919,0.101010,0.083092
1.212121,0.101010,0.079297
1.232323,0.101010,0.075183
1.252525,0.101010,0.070766
1.272727,0.101010,0.066064
1.292929,0.101010,0.061097
1.313131,0.101010,0.055883
1.333333,0.101010,0.050445
1.353535,0.101010,0.044803
1.373737,0.101010,0.038981
1.393939,0.101010,0.033002
1.414141,0.101010,0.026891
1.434343,0.101010,0.020671
1.454545,0.101010,0.014368
1.474747,0.101010,0.008007
1.494949,0.101010,0.001614
1.515152,0.101010,-0.004786
1.535354,0.101010,-0.011166
1.555556,0.101010,-0.017501
1.575758,0.101010,-0.023765
1.595960,0.101010,-0.029934
1.616162,0.101010,-0.035982
1.636364,0.101010,-0.041885
1.656566,0.101010,-0.047620
1.676768,0.101010,-0.053162
1.696970,0.101010,-0.058491
1.717172,0.101010,-0.063584
1.737374,0.101010,-0.068420
1.757576,0.101010,-0.072981
1.777778,0.101010,-0.077248
1.797980,0.101010,-0.081204
1.818182,0.101010,-0.084833
1.838384,0.101010,-0.088120
1.858586,0.101010,-0.091053
1.878788,0.101010,-0.093618
1.898990,0.101010,-0.095806
1.919192,0.101010,-0.097609
1.939394,0.101010,-0.099018
1.959596,0.101010,-0.100029
1.979798,0.101010,-0.100636
2.000000,0.101010,-0.100838
0.000000,0.121212,-0.120916
0.020202,0.121212,-0.120673
0.040404,0.121212,-0.119945
0.060606,0.121212,-0.118733
0.080808,0.121212,-0.117043
0.101010,0.121212,-0.114882
0.121212,0.121212,-0.112258
0.141414,0.121212,-0.109181
0.161616,0.121212,-0.105665
0.181818,0.121212,-0.101724
0.202020,0.121212,-0.097372
0.222222,0.121212,-0.092629
0.242424,0.121212,-0.087512
0.262626,0.121212,-0.082043
0.282828,0.121212,-0.076243
0.303030,0.121212,-0.070136
0.323232,0.121212,-0.063747
0.343434,0.121212,-0.057101
0.363636,0.121212,-0.050225
0.383838,0.121212,-0.043146
0.404040,0.121212,-0.035894
0.424242,0.121212,-0.028497
0.444444,0.121212,-0.020985
0.464646,0.121212,-0.013389
0.484848,0.121212,-0.005739
0.505051,0.121212,0.001935
0.525253,0.121212,0.009601
0.545455,0.121212,0.017228
0.565657,0.121212,0.024786
0.585859,0.121212,0.032245
0.606061,0.121212,0.039573
0.626263,0.121212,0.046742
0.646465,0.121212,0.053723
0.666667,0.121212,0.060488
0.686869,0.121212,0.067010
0.707071,0.121212,0.073261
0.727273,0.121212,0.079218
0.747475,0.121212,0.084856
0.767677,0.121212,0.090152
0.787879,0.121212,0.095085
0.808081,0.121212,0.099636
0.828283,0.121212,0.103785
0.848485,0.121212,0.107516
0.868687,0.121212,0.110815
0.888889,0.121212,0.113667
0.909091,0.121212,0.116062
0.929293,0.121212,0.117990
0.949495,0.121212,0.119442
0.969697,0.121212,0.120414
0.989899,0.121212,0.120900
1.010101,0.121212,0.120900
1.030303,0.121212,0.120414
1.050505,0.121212,0.119442
1.070707,0.121212,0.117990
1.090909,0.121212,0.116062
1.111111,0.121212,0.113667
1.131313,0.121212,0.110815
1.151515,0.121212,0.107516
1.171717,0.121212,0.103785
1.191919,0.121212,0.099636
1.212121,0.121212,0.095085
1.232323,0.121212,0.090152
1.252525,0.121212,0.084856
1.272727,0.121212,0.079218
1.292929,0.121212,0.073261
1.313131,0.121212,0.067010
1.333333,0.121212,0.060488
1.353535,0.121212,0.053723
1.373737,0.121212,0.046742
1.393939,0.121212,0.039573
1.414141,0.121212,0.032245
1.434343,0.121212,0.024786
1.454545,0.121212,0.017228
1.474747,0.121212,0.009601
1.494949,0.121212,0.001935
1.515152,0.121212,-0.005739
1.535354,0.121212,-0.013389
1.555556,0.121212,-0.020985
1.575758,0.121212,-0.028497
1.595960,0.121212,-0.035894
1.616162,0.121212,-0.043146
1.636364,0.121212,-0.050225
1.656566,0.121212,-0.057101
1.676768,0.121212,-0.063747
1.696970,0.121212,-0.070136
1.717172,0.121212,-0.076243
1.737374,0.121212,-0.082043
