X,Y,U
1.879518,0.000000,-0.000000
1.887550,0.000000,-0.000000
1.895582,0.000000,-0.000000
1.903614,0.000000,-0.000000
1.911647,0.000000,-0.000000
1.919679,0.000000,-0.000000
1.927711,0.000000,-0.000000
1.935743,0.000000,-0.000000
1.943775,0.000000,-0.000000
1.951807,0.000000,-0.000000
1.959839,0.000000,-0.000000
1.967871,0.000000,-0.000000
1.975904,0.000000,-0.000000
1.983936,0.000000,-0.000000
1.991968,0.000000,-0.000000
2.000000,0.000000,-0.000000
0.000000,0.008032,-0.008032
0.008032,0.008032,-0.008029
0.016064,0.008032,-0.008022
0.024096,0.008032,-0.008009
0.032129,0.008032,-0.007991
0.040161,0.008032,-0.007968
0.048193,0.008032,-0.007940
0.056225,0.008032,-0.007907
0.064257,0.008032,-0.007869
0.072289,0.008032,-0.007826
0.080321,0.008032,-0.007778
0.088353,0.008032,-0.007725
0.096386,0.008032,-0.007667
0.104418,0.008032,-0.007604
0.112450,0.008032,-0.007536
0.120482,0.008032,-0.007464
0.128514,0.008032,-0.007386
0.136546,0.008032,-0.007304
0.144578,0.008032,-0.007218
0.152610,0.008032,-0.007126
0.160643,0.008032,-0.007031
0.168675,0.008032,-0.006930
0.176707,0.008032,-0.006826
0.184739,0.008032,-0.006717
0.192771,0.008032,-0.006604
0.200803,0.008032,-0.006486
0.208835,0.008032,-0.006365
0.216867,0.008032,-0.006239
0.224900,0.008032,-0.006109
0.232932,0.008032,-0.005976
0.240964,0.008032,-0.005838
0.248996,0.008032,-0.005697
0.257028,0.008032,-0.005553
0.265060,0.008032,-0.005405
0.273092,0.008032,-0.005253
0.281124,0.008032,-0.005098
0.289157,0.008032,-0.004940
0.297189,0.008032,-0.004778
0.305221,0.008032,-0.004614
0.313253,0.008032,-0.004447
0.321285,0.008032,-0.004276
0.329317,0.008032,-0.004103
0.337349,0.008032,-0.003928
0.345382,0.008032,-0.003750
0.353414,0.008032,-0.003570
0.361446,0.008032,-0.003387
0.369478,0.008032,-0.003202
0.377510,0.008032,-0.003015
